id;hitster_url;youtube_url;artist;title;year
102;www.hitstergame.com/nl/aaaa0029/00102;https://music.youtube.com/watch?v=-7x0zKqZzp8;De Jazzpolitie;Liefdesliedjes;2015
103;www.hitstergame.com/nl/aaaa0029/00103;https://music.youtube.com/watch?v=ytJhjiV-Cec;De Jeugd Van Tegenwoordig;Sterrenstof;2010
104;www.hitstergame.com/nl/aaaa0029/00104;https://music.youtube.com/watch?v=gZ__F6cAUC8;Gordon,Re-Play;Never Nooit Meer (met Re-Play);1999
105;www.hitstergame.com/nl/aaaa0029/00105;https://music.youtube.com/watch?v=el7mxGc5Ju0;Rob De Nijs;Jan Klaassen De Trompetter;1973
106;www.hitstergame.com/nl/aaaa0029/00106;https://music.youtube.com/watch?v=pJDqKXmdbC8;Kadanz;De Wind;1989
107;www.hitstergame.com/nl/aaaa0029/00107;https://music.youtube.com/watch?v=uTpfN9jLxTI;Treble;Ramaganana;2006
108;www.hitstergame.com/nl/aaaa0029/00108;https://music.youtube.com/watch?v=LhAmOc3Hut8;Piet Veerman;Sailin' Home;1995
109;www.hitstergame.com/nl/aaaa0029/00109;https://music.youtube.com/watch?v=C2hQ-EauJyc;De Sjonnies;Dans Je De Hele Nacht Met Mij;2006
110;www.hitstergame.com/nl/aaaa0029/00110;https://music.youtube.com/watch?v=9VPG7SoNm7Y;Spooky & Sue;Swinging On A Star - Remastered;1974
111;www.hitstergame.com/nl/aaaa0029/00111;https://music.youtube.com/watch?v=hJETNvKYylg;Herman Brood & His Wild Romance;Never Be Clever;2001
112;www.hitstergame.com/nl/aaaa0029/00112;https://music.youtube.com/watch?v=elLij2gaqCU;Froukje,S10;Ik Haat Hem Voor Jou;2024
113;www.hitstergame.com/nl/aaaa0029/00113;https://music.youtube.com/watch?v=6sNWhmT_J5w;Miss Montreal,Beste Zangers;Door De Wind;2020
114;www.hitstergame.com/nl/aaaa0029/00114;https://music.youtube.com/watch?v=IwfFA5stD2M;Drs. P;Dodenrit;1999
115;www.hitstergame.com/nl/aaaa0029/00115;https://music.youtube.com/watch?v=XSuoCqf2De0;Hannah Mae;Waterdicht;2023
116;www.hitstergame.com/nl/aaaa0029/00116;https://music.youtube.com/watch?v=RBbr8yeFdSc;Teach In;Ding-A-Dong - NL Version;2017
117;www.hitstergame.com/nl/aaaa0029/00117;https://music.youtube.com/watch?v=lDAm2SIz-Gc;Claudia De Breij;Mag ik dan bij jou;2010
118;www.hitstergame.com/nl/aaaa0029/00118;https://music.youtube.com/watch?v=z2el4k-kJqs;Gers Pardoel;Louise;2014
119;www.hitstergame.com/nl/aaaa0029/00119;https://music.youtube.com/watch?v=SZNS1nA9OsU;Klein Orkest;Laat Mij Maar Alleen;1987
120;www.hitstergame.com/nl/aaaa0029/00120;https://music.youtube.com/watch?v=VyyBhiCGZBQ;Herman van Veen;Opzij;1979
121;www.hitstergame.com/nl/aaaa0029/00121;https://music.youtube.com/watch?v=oWYEVNoswz8;Rene Karst;Atje Voor De Sfeer;2019
122;www.hitstergame.com/nl/aaaa0029/00122;https://music.youtube.com/watch?v=t_DwrbARezE;Chef'Special;In Your Arms;2014
123;www.hitstergame.com/nl/aaaa0029/00123;https://music.youtube.com/watch?v=YChJREuvh-c;Normaal;Deurdonderen;1982
124;www.hitstergame.com/nl/aaaa0029/00124;https://music.youtube.com/watch?v=4u4d4GWdpo8;Martin Garrix,Bebe Rexha;In the Name of Love;2016
125;www.hitstergame.com/nl/aaaa0029/00125;https://music.youtube.com/watch?v=ZRBKcxsC8f8;André van Duin;Willempie;1976
126;www.hitstergame.com/nl/aaaa0029/00126;https://music.youtube.com/watch?v=d_5iFyBrwMM;Gordon;Omdat Ik Zo Van Je Hou (Pour Que Tu M'Aimes Encore);1996
127;www.hitstergame.com/nl/aaaa0029/00127;https://music.youtube.com/watch?v=-AbPnhj74-o;Monique Smit;Wild;2008
128;www.hitstergame.com/nl/aaaa0029/00128;https://music.youtube.com/watch?v=X-atFJHNwj0;Time Bandits;I'm Specialized in You;1990
129;www.hitstergame.com/nl/aaaa0029/00129;https://music.youtube.com/watch?v=rXt5Nrso46g;Leaf;Wonder Woman;2007
130;www.hitstergame.com/nl/aaaa0029/00130;https://music.youtube.com/watch?v=i9qbNvT-sVk;Total Touch;Touch Me There;1996
131;www.hitstergame.com/nl/aaaa0029/00131;https://music.youtube.com/watch?v=jBZQekJQMOY;Dingetje;Kaplaarzen;1992
132;www.hitstergame.com/nl/aaaa0029/00132;https://music.youtube.com/watch?v=qdYWn0_w-mA;Bingo Players;Cry (Just A Little) - Radio Edit;2011
133;www.hitstergame.com/nl/aaaa0029/00133;https://music.youtube.com/watch?v=He1G8_O-rQY;New Kids,Paul Elstak;Turbo;2010
134;www.hitstergame.com/nl/aaaa0029/00134;https://music.youtube.com/watch?v=XJUfDwG5VcU;Trijntje Oosterhuis;Vlieg met me mee (het avontuur);2008
135;www.hitstergame.com/nl/aaaa0029/00135;https://music.youtube.com/watch?v=FaoZ6ciEjR0;Starmaker;Damn, I Think I Love You;2022
136;www.hitstergame.com/nl/aaaa0029/00136;https://music.youtube.com/watch?v=W7wTe5z4ZeU;K-Liber;Viben;2004
137;www.hitstergame.com/nl/aaaa0029/00137;https://music.youtube.com/watch?v=ST-0Udw1s9c;Bertus Staigerpaip;Wij Zijn De Jongens Van De Bouw;1995
138;www.hitstergame.com/nl/aaaa0029/00138;https://music.youtube.com/watch?v=BlCtjojn0OQ;Joost;Europapa;2024
139;www.hitstergame.com/nl/aaaa0029/00139;https://music.youtube.com/watch?v=FScUm1HN_Bg;Volumia!;Hou me vast;1998
140;www.hitstergame.com/nl/aaaa0029/00140;https://music.youtube.com/watch?v=PvfbyJg9FSo;Valensia;Gaia;1993
141;www.hitstergame.com/nl/aaaa0029/00141;https://music.youtube.com/watch?v=L6zNqowmT-8;Jannes;Laat De Zon Maar Schijnen;2007
142;www.hitstergame.com/nl/aaaa0029/00142;https://music.youtube.com/watch?v=NgzAzKsK0ew;Nick & Simon;Pak Maar M'n Hand;2007
143;www.hitstergame.com/nl/aaaa0029/00143;https://music.youtube.com/watch?v=WRfS-Pkv1NY;Nick & Simon;De Soldaat;2006
144;www.hitstergame.com/nl/aaaa0029/00144;https://music.youtube.com/watch?v=4qh5j8mLNpo;Mouth & MacNeal;How Do You Do?;2014
145;www.hitstergame.com/nl/aaaa0029/00145;https://music.youtube.com/watch?v=nXpzVAInHTs;Jan Smit;Als De Morgen Is Gekomen;2006
146;www.hitstergame.com/nl/aaaa0029/00146;https://music.youtube.com/watch?v=P16Ab8X-rdk;Herman Brood & His Wild Romance;Saturday Night;1978
147;www.hitstergame.com/nl/aaaa0029/00147;https://music.youtube.com/watch?v=debOdnnRlNE;Wim Sonneveld;Het Dorp - Single Version;1989
148;www.hitstergame.com/nl/aaaa0029/00148;https://music.youtube.com/watch?v=a73JujLmMTA;Claude;Écoutez-moi;2024
149;www.hitstergame.com/nl/aaaa0029/00149;https://music.youtube.com/watch?v=W8RHnKhlgCs;RONDÉ;Undecided;2024
150;www.hitstergame.com/nl/aaaa0029/00150;https://music.youtube.com/watch?v=laaFc8A8JW0;Kris Kross Amsterdam,Maan,Tabitha,Bizzey;Hij Is Van Mij (feat. Bizzey);2018
151;www.hitstergame.com/nl/aaaa0029/00151;https://music.youtube.com/watch?v=bpGJqJ53oEc;Tiësto;The Business;2020
152;www.hitstergame.com/nl/aaaa0029/00152;https://music.youtube.com/watch?v=P8noIamM27A;3JS;Wiegelied;2007
