id;youtube_url;artist;title;year
286;https://music.youtube.com/watch?v=NAOKzvL8dgk;Sinead O'Connor;Nothing Compares 2 U (Live);2013
287;https://music.youtube.com/watch?v=t4QK8RxCAwo;Boston;More Than a Feeling;1976
288;https://music.youtube.com/watch?v=KiS3u4x4MmA;Blof;Zo Stil;2012
289;https://music.youtube.com/watch?v=Ef9QnZVpVd8;The Rolling Stones;You Can’t Always Get What You Want;1969
290;https://music.youtube.com/watch?v=lDK9QqIzhwk;Bon Jovi;Livin' On A Prayer;1986
291;https://music.youtube.com/watch?v=pAgnJDJN4VA;AC/DC;Back In Black;1980
292;https://music.youtube.com/watch?v=x2KRpRMSu4g;The Who;Baba O'riley;1971
293;https://music.youtube.com/watch?v=SsaFBNvhceA;Led Zeppelin;Kashmir (1990 Remaster);2020
294;https://music.youtube.com/watch?v=nCrlyX6XbTU;Joe Cocker;With a little help from my friends;1969
295;https://music.youtube.com/watch?v=2LQMnstljjE;André Hazes;De Vlieger;2012
296;https://music.youtube.com/watch?v=xk7aHyiGlAw;De Peel in Brand;Rowwen Heze;2020
297;https://music.youtube.com/watch?v=3mbBbFH9fAg;Soundgarden;Black Hole Sun;1994
298;https://music.youtube.com/watch?v=ClU3fctbGls;P!NK;What About Us;2017
299;https://music.youtube.com/watch?v=8Dl_Bu8kndM;BLØF;Omarm;2003
300;https://music.youtube.com/watch?v=0J2QdDbelmY;The White Stripes;Seven Nation Army;2003
301;https://music.youtube.com/watch?v=ehGfqH8UxV8;The Scene;Blauw;1990
302;https://music.youtube.com/watch?v=t1TcDHrkQYg;Alphaville;Forever Young ~Official Video;2020
303;https://music.youtube.com/watch?v=JwYX52BP2Sk;Pink Floyd;Time (2011 Remastered);2020
304;https://music.youtube.com/watch?v=qQzdAsjWGPg;Frank Sinatra;My Way (2008 Remastered);2008
305;https://music.youtube.com/watch?v=bJatv7CUhys;Counting Crows;Holiday In Spain;2002
306;https://music.youtube.com/watch?v=ktvTqknDobU;Imagine Dragons;Radioactive;2012
307;https://music.youtube.com/watch?v=OMOGaugKpzs;The Police;Every Breath You Take;1983
308;https://music.youtube.com/watch?v=zPonioDYnoY;Nightwish;Élan;2015
309;https://music.youtube.com/watch?v=H9M4XJXnCcw;Paul Simon;Graceland;1986
310;https://music.youtube.com/watch?v=htgr3pvBr-I;Toto;Hold The Line;1978
311;https://music.youtube.com/watch?v=aBKEt3MhNMM;David Bowie;Starman (2012 Remaster);1972
312;https://music.youtube.com/watch?v=NAj8suae3WY;Kate Bush;The Man with the Child in His Eyes - Official Music Video;2020
313;https://music.youtube.com/watch?v=1HnOFwqpLRQ;ABBA;The Day Before You Came (Video);2020
314;https://music.youtube.com/watch?v=Oextk-If8HQ;Keane;Somewhere Only We Know;2004
315;https://music.youtube.com/watch?v=d1bYRaihts0;SKIK 'op fietse' clip;super 8mm;2020
316;https://music.youtube.com/watch?v=fregObNcHC8;Nirvana;The Man Who Sold The World (MTV Unplugged);2020
317;https://music.youtube.com/watch?v=xPU8OAjjS4k;3 Doors Down;Kryptonite;2000
318;https://music.youtube.com/watch?v=AOBs8dU4Pb8;Snow Patrol;Run;2004
319;https://music.youtube.com/watch?v=-iIs9mK8VSg;Queensrÿche;Silent Lucidity (Remastered 2000);2007
320;https://music.youtube.com/watch?v=bpOSxM0rNPM;Arctic Monkeys;Do I Wanna Know?;2013
321;https://music.youtube.com/watch?v=dDI7x1nwTUw;ABBA;Eagle (Video);2020
322;https://music.youtube.com/watch?v=RF0HhrwIwp0;Kings Of Leon;Sex on Fire;2008
323;https://music.youtube.com/watch?v=BXqPNlng6uI;The Doors;The End;1967
324;https://music.youtube.com/watch?v=ZhIsAZO5gl0;Kiss;I Was Made For Lovin' You;1979
325;https://music.youtube.com/watch?v=usNsCeOV4GM;The Beatles;A Day In The Life;1967
326;https://music.youtube.com/watch?v=djV11Xbc914;a;ha - Take On Me;2002
327;https://music.youtube.com/watch?v=E8gmARGvPlI;Wham!;Last Christmas;1984
328;https://music.youtube.com/watch?v=P8JEm4d6Wu4;Faithless;Insomnia;2010
329;https://music.youtube.com/watch?v=Ccs2rt0oSzQ;Genesis;Mama;1983
330;https://music.youtube.com/watch?v=UfmkgQRmmeE;Van Morrison;Brown Eyed Girl;2015
331;https://music.youtube.com/watch?v=vykk3nyWKFw;Cuby + Blizzards;""Window Of My Eyes (From ""The American"" Soundtrack)"";2020
332;https://music.youtube.com/watch?v=ObGlgJPCZj4;Maaike Ouboter;Dat ik je mis - De Beste Singer-Songwriter aflevering 2;2020
333;https://music.youtube.com/watch?v=mZ6VezKMoRY;Bob Marley & The Wailers;No Woman, No Cry (Live At The Rainbow 4th June 1977);2024
334;https://music.youtube.com/watch?v=AVd4WY_Y9Dc;Eric Clapton;Layla (Acoustic) (Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992)...;1999
335;https://music.youtube.com/watch?v=VjEq-r2agqc;Peter Gabriel;Don't Give Up (ft. Kate Bush);2020
336;https://music.youtube.com/watch?v=fHiGbolFFGw;Radiohead;Paranoid Android;1997
337;https://music.youtube.com/watch?v=dn_CjkNtl6s;Anouk;Lost;2004
338;https://music.youtube.com/watch?v=5QCCkueE0cs;Phil Collins;Another Day In Paradise (2016 Remastered);1989
339;https://music.youtube.com/watch?v=NdYWuo9OFAw;Goo Goo Dolls;Iris;1998
340;https://music.youtube.com/watch?v=6FOUqQt3Kg0;Aretha Franklin;Respect  (Aretha's Original Version);2020
341;https://music.youtube.com/watch?v=UG3VcCAlUgE;Prince and the Revolution;When Doves Cry;1984
342;https://music.youtube.com/watch?v=6Cp6mKbRTQY;Avicii;Hey Brother;2013
343;https://music.youtube.com/watch?v=Cj6zDJlk3Os;BLØF;Harder Dan Ik Hebben Kan;1999
344;https://music.youtube.com/watch?v=8Z0MKqfDkMY;De Dijk;Niemand In De Stad;1998
345;https://music.youtube.com/watch?v=wsrvmNtWU4E;Metallica;Whiskey In The Jar;1998
346;https://music.youtube.com/watch?v=vGJTaP6anOU;Elvis Presley;Can't Help Falling In Love;1961
347;https://music.youtube.com/watch?v=WANNqr-vcx0;Jefferson Airplane;White Rabbit-;1967
348;https://music.youtube.com/watch?v=JDd_BRlevbE;Diggy Dex;Treur Niet (Ode Aan Het Leven);2016
349;https://music.youtube.com/watch?v=ESc2Tq2HzhQ;Eagles;One of These Nights (2018 Remaster);2018
350;https://music.youtube.com/watch?v=zNBj4EV_hAo;George Michael;Jesus to a Child;1996
351;https://music.youtube.com/watch?v=q2ceMncib5g;Unknown Artist;Deleted video;2020
352;https://music.youtube.com/watch?v=fNy8llTLvuA;Mumford & Sons;The Cave;2009
353;https://music.youtube.com/watch?v=lp-EO5I60KA;Ed Sheeran;Thinking Out Loud;2014
354;https://music.youtube.com/watch?v=PVjiKRfKpPI;Hozier;Take Me To Church;2014
355;https://music.youtube.com/watch?v=rC95MEenIxA;Dire Straits;Romeo And Juliet;1980
356;https://music.youtube.com/watch?v=DDWKuo3gXMQ;Adele;When We Were Young (Live at The Church Studios);2020
357;https://music.youtube.com/watch?v=3QGMCSCFoKA;Meat Loaf;Bat Out of Hell (PCM Stereo);2020
358;https://music.youtube.com/watch?v=I0qYdhkEBlk;Mannenkoor Karrespoor;Lekker op de Trekker;1991
359;https://music.youtube.com/watch?v=RsKqMNDoR4o;George Michael, Elton John;Don't Let The Sun Go Down On Me (Live);2006
360;https://music.youtube.com/watch?v=sBW8Vnp8BzU;The Waterboys;The Whole of the Moon;1985
361;https://music.youtube.com/watch?v=mllXxyHTzfg;The Hobbit: The Desolation of Smaug;"Ed Sheeran ""I See Fire""";2020
362;https://music.youtube.com/watch?v=BR_DFMUzX4E;Armin van Buuren feat. Trevor Guthrie;This Is What It Feels Like;2013
363;https://music.youtube.com/watch?v=yv5xonFSC4c;Bob Marley & The Wailers;Redemption Song;1980
364;https://music.youtube.com/watch?v=NUTGr5t3MoY;Green Day;Basket Case;1994
365;https://music.youtube.com/watch?v=Ci2p97p5NVg;Eagles;Take It Easy (2013 Remaster);1972
366;https://music.youtube.com/watch?v=ZEHXRPpcBDM;Andre hazes;Geef mij nu je angst;2020
367;https://music.youtube.com/watch?v=X7bHe--mp1g;Mumford & Sons;Little Lion Man;2009
368;https://music.youtube.com/watch?v=JGwWNGJdvx8;Ed Sheeran;Shape of You;2017
369;https://music.youtube.com/watch?v=450p7goxZqg;John Legend;All of Me;2013
370;https://music.youtube.com/watch?v=D0W1v0kOELA;Lynyrd Skynyrd;Free Bird;1973
371;https://music.youtube.com/watch?v=S-rB0pHI9fU;The Beatles;Penny Lane;1967
372;https://music.youtube.com/watch?v=7wtfhZwyrcc;Imagine Dragons;Believer;2017
373;https://music.youtube.com/watch?v=gOMhN-hfMtY;Eminem;Stan (Long Version) ft. Dido;2020
374;https://music.youtube.com/watch?v=Lo2qQmj0_h4;AC/DC;You Shook Me All Night Long;1980
375;https://music.youtube.com/watch?v=JhvAOt43p_g;Editors;Smokers Outside The Hospital Doors;2007
376;https://music.youtube.com/watch?v=-0kcet4aPpQ;Pink Floyd;Money;1973
377;https://music.youtube.com/watch?v=wh-xIvXpBP8;Guus Meeuwis;Geef Mij Je Angst;2006
378;https://music.youtube.com/watch?v=r3Pr1_v7hsw;Foreigner;I Want To Know What Love Is;1984
379;https://music.youtube.com/watch?v=LV4gSOMVbT8;This Is Queen;Crazy Little Thing Called Love (Remastered 2011);2020
380;https://music.youtube.com/watch?v=AZKcl4-tcuo;David Bowie;Life On Mars?;1971
381;https://music.youtube.com/watch?v=zlfQ-89sYYs;De Dijk;Dansen Op De Vulkaan;1987
382;https://music.youtube.com/watch?v=tryI72ExYaI;loekykoeky;Boudewijn de Groot,de vondeling van Ameland;2020
383;https://music.youtube.com/watch?v=sY73KObcbTI;Acda en De Munnik;Lopen Tot De Zon Komt;1997
384;https://music.youtube.com/watch?v=zSAJ0l4OBHM;America;A Horse With No Name+Lyrics;2020
385;https://music.youtube.com/watch?v=zQW1BGYXV5A;Avicii;Levels (Original Version);2011
386;https://music.youtube.com/watch?v=DvxxdZpMFHg;Neil Young;Rockin' in the Free World;1989
387;https://music.youtube.com/watch?v=iSjBveuMXps;BLØF;Aan De Kust;1995
388;https://music.youtube.com/watch?v=_OO2PuGz-H8;Peter Gabriel;Solsbury Hill;1977
389;https://music.youtube.com/watch?v=svitEEpI07E;Leonard Cohen;Suzanne;1967
390;https://music.youtube.com/watch?v=EPhWR4d3FJQ;Bruce Springsteen;Born in the U.S.A.;1984
391;https://music.youtube.com/watch?v=sxDyXK93o6g;Neil Diamond;I am... I said;1971
392;https://music.youtube.com/watch?v=iOEJHNZpeck;New Order;Blue Monday (2016 Remaster);2005
393;https://music.youtube.com/watch?v=Bht2iIFCPsA;Michel Fugain;Une belle histoire;1972
394;https://music.youtube.com/watch?v=aM5JU0juOSs;BLØF;Liefs Uit Londen;1998
395;https://music.youtube.com/watch?v=_91hNV6vuBY;Bruce Springsteen;Tougher Than the Rest;1987
396;https://music.youtube.com/watch?v=dpmAY059TTY;Guns N' Roses;Estranged;1991
397;https://music.youtube.com/watch?v=9txfpUhG_bw;Chef'Special;In Your Arms;2014
398;https://music.youtube.com/watch?v=Qq4j1LtCdww;Alice Cooper;Poison;1989
399;https://music.youtube.com/watch?v=oRdxUFDoQe0;Michael Jackson;Beat It;1982
401;https://music.youtube.com/watch?v=bYr3OJOXk60;Toto;Stop Loving You;1988
402;https://music.youtube.com/watch?v=ye5BuYf8q4o;Lynyrd Skynyrd;Sweet Home Alabama;1974
403;https://music.youtube.com/watch?v=WxEUCd3Ko5g;Michael Jackson;Smooth Criminal (2012 Remaster);1987
404;https://music.youtube.com/watch?v=unfzfe8f9NI;ABBA;Mamma Mia;1975
405;https://music.youtube.com/watch?v=8J7VQaWt1uQ;Johnny Cash;Folsom Prison Blues Lyrics;2020
406;https://music.youtube.com/watch?v=Q2C2V3kac08;Armin van Buuren feat. Kensington;Heading Up High;2015
407;https://music.youtube.com/watch?v=CxKWTzr-k6s;Pearl Jam;Even Flow;1991
408;https://music.youtube.com/watch?v=Vz6r0TP4FBI;merkulka;Ne me quitte pas, Jacques Brel;2020
409;https://music.youtube.com/watch?v=0dcbw4IEY5w;ABBA;Thank You For The Music;1977
410;https://music.youtube.com/watch?v=LnHoqHscTKE;Nick Cave & The Bad Seeds;Into My Arms;1997
411;https://music.youtube.com/watch?v=XiMrrleH_hI;Underworld;Born Slippy (Nuxx);2014
412;https://music.youtube.com/watch?v=xJeWySiuq1I;Ultravox;Vienna;1980
413;https://music.youtube.com/watch?v=jThfgcOqwlY;Iron Maiden;Can I Play with Madness (2015 Remaster);1988
414;https://music.youtube.com/watch?v=qSFqpfroRjc;Rowwen hèze;Vlinder;2003
415;https://music.youtube.com/watch?v=x2rQzv8OWEY;Rammstein;Engel;1997
416;https://music.youtube.com/watch?v=cE6wxDqdOV0;Lana Del Rey;Video Games;2012
417;https://music.youtube.com/watch?v=k4M53xndqiU;Fleetwood Mac;Landslide;1975
418;https://music.youtube.com/watch?v=dbB-mICjkQM;Muse;Plug In Baby;2001
419;https://music.youtube.com/watch?v=ErvgV4P6Fzc;Guns N' Roses;Patience;1987
420;https://music.youtube.com/watch?v=XEjLoHdbVeE;ABBA;Gimme! Gimme! Gimme! (A Man After Midnight);1979
421;https://music.youtube.com/watch?v=8UVNT4wvIGY;Gotye;Somebody That I Used To Know (feat. Kimbra);2020
422;https://music.youtube.com/watch?v=PJ7E40Ec5ec;Liquido;Narcotic;1998
423;https://music.youtube.com/watch?v=zuuObGsB0No;Joy Division;Love Will Tear Us Apart;1980
424;https://music.youtube.com/watch?v=vdLuk2Agamk;tbshockwave;U2 New Year's Day (Full Version);2020
425;https://music.youtube.com/watch?v=dO1rMeYnOmM;Jim Croce;Time in a bottle - 1973;2020
426;https://music.youtube.com/watch?v=iy4mXZN1Zzk;Robbie Williams;Feel;2002
427;https://music.youtube.com/watch?v=vz50W0hM0XE;White Lies;Time To Give;2019
428;https://music.youtube.com/watch?v=dkmjCAjAQug;Kensington;War;2014
429;https://music.youtube.com/watch?v=j5AUm_xaE9A;Carlos Santana;Samba Pa Ti;1970
430;https://music.youtube.com/watch?v=mWRsgZuwf_8;Imagine Dragons;Demons;2012
431;https://music.youtube.com/watch?v=Sj_9CiNkkn4;ABBA;Waterloo;1974
432;https://music.youtube.com/watch?v=56hqrlQxMMI;The Alan Parsons Project;Eye in the Sky;1982
433;https://music.youtube.com/watch?v=1VQ_3sBZEm0;Foo Fighters;Learn To Fly;1999
434;https://music.youtube.com/watch?v=oolpPmuK2I8;The Beatles;Come Together (Remastered 2009);1969
435;https://music.youtube.com/watch?v=gsq3RCIOGEk;Fleetwood Mac;Everywhere (2017 Remaster);1987
436;https://music.youtube.com/watch?v=jiimVjS2DHo;Queen;Hammer To Fall (Remastered 2011);1991
437;https://music.youtube.com/watch?v=R22urvGcWy4;André Hazes;Zeg Maar Niets Meer;1981
438;https://music.youtube.com/watch?v=rXwMrBb2x1Q;The Jimi Hendrix Experience;Hey Joe;1967
439;https://music.youtube.com/watch?v=WNfq4cRCuK4;De Dijk;Mag het licht uit;1987
440;https://music.youtube.com/watch?v=XHsnZT7Z2yQ;Unknown Artist;Deleted video;2020
441;https://music.youtube.com/watch?v=MbXWrmQW-OE;The Police;Message In A Bottle;1979
442;https://music.youtube.com/watch?v=77gKSp8WoRg;Bruce Springsteen;My Hometown;1984
443;https://music.youtube.com/watch?v=PppNloWCMXg;dodie;Human;2019
444;https://music.youtube.com/watch?v=ppIhyxL10dQ;Paul de Leeuw;Ik heb je lief;2014
445;https://music.youtube.com/watch?v=u9sRJ-eOHnc;Elvis Presley;Always On My Mind;1973
446;https://music.youtube.com/watch?v=6gluNoLVKiQ;The Beatles;Eleanor Rigby (Remastered 2015);2000
447;https://music.youtube.com/watch?v=1G4isv_Fylg;Coldplay;Paradise;2011
448;https://music.youtube.com/watch?v=mPGv8L3a_sY;Pink Floyd;The Great Gig In The Sky;1973
449;https://music.youtube.com/watch?v=y8OtzJtp-EM;Led Zeppelin;Immigrant Song (Remaster);1970
450;https://music.youtube.com/watch?v=ONI8xlyZIyo;Krezip;Sweet Goodbyes;2009
451;https://music.youtube.com/watch?v=ltoXNfbw6cg;Marco Borsato;Margherita;1995
452;https://music.youtube.com/watch?v=0ttGgIQpAUc;De Staat;Witch Doctor;2013
453;https://music.youtube.com/watch?v=xl7Hd2r0LOs;Wonderful tonight;Eric Clapton;2020
454;https://music.youtube.com/watch?v=jQvUBf5l7Vw;Iggy Pop;Lust For Life;1977
455;https://music.youtube.com/watch?v=yuFI5KSPAt4;Red Hot Chili Peppers;Snow;2006
456;https://music.youtube.com/watch?v=O040xuq2FR0;crediatv;Elvis Costello 'She';2020
457;https://music.youtube.com/watch?v=z-GUjA67mdc;The Stranglers;Golden Brown;1981
458;https://music.youtube.com/watch?v=2seCB54Bv-c;Craig Gagné;ABBA Lay All Your Love On Me;2020
459;https://music.youtube.com/watch?v=RNOTF-znQyw;John Denver;Annie's Song;1974
460;https://music.youtube.com/watch?v=0KHYZr7i4og;Engelen1972;De Dijk Groot Hart;2020
461;https://music.youtube.com/watch?v=bhSB8EEnCAM;Faithless;God Is a DJ;2012
462;https://music.youtube.com/watch?v=hEMm7gxBYSc;Nirvana;Where Did You Sleep Last Night (Live On MTV Unplugged Unedited);2020
463;https://music.youtube.com/watch?v=Ljy5IgVRK1k;Imagine Dragons;Natural;2018
464;https://music.youtube.com/watch?v=CICIOJqEb5c;Bill Withers;Ain't No Sunshine;1971
465;https://music.youtube.com/watch?v=CByByt_NHzI;Daniël Lohues;Op 't platteland;2014
466;https://music.youtube.com/watch?v=6ujpft9px90;grandson;Despicable;2018
467;https://music.youtube.com/watch?v=cWR5l3jFehE;BLØF;Dansen Aan Zee;2000
468;https://music.youtube.com/watch?v=Hq5a6roXgig;Ede Staal;'t Het nog nooit zo donker west;2020
469;https://music.youtube.com/watch?v=aid2vMbCNP8;Chris Isaak;Wicked Game;1989
470;https://music.youtube.com/watch?v=Pgum6OT_VH8;Muse;Starlight;2006
471;https://music.youtube.com/watch?v=lLdvpFIPReA;Talk Talk;Such A Shame;1990
472;https://music.youtube.com/watch?v=8_Zq73LFNXE;Rowwen Hèze;Limburg (Live op Concert at SEA 2015);2020
473;https://music.youtube.com/watch?v=lcOxhH8N3Bo;Bonnie Tyler;Total Eclipse of the Heart;2009
474;https://music.youtube.com/watch?v=JGBXnw86Mgc;Thunder Road;Bruce Springsteen;2020
475;https://music.youtube.com/watch?v=A8MO7fkZc5o;Metallica;Sad But True;2021
476;https://music.youtube.com/watch?v=Vr_9v3natD4;BØRNS;Sweet Dreams;2018
477;https://music.youtube.com/watch?v=RJeI7pheBVU;Pink Floyd;High Hopes;1994
478;https://music.youtube.com/watch?v=OPfG2aU1MpI;The Rolling Stones;Wild Horses (2009 Mix);1971
479;https://music.youtube.com/watch?v=L__V3s-wQuY;Nielson;IJskoud;2018
480;https://music.youtube.com/watch?v=G6Kspj3OO0s;The Cranberries;Linger;1993
481;https://music.youtube.com/watch?v=96j6ioSEiwM;The Kinks;Lola (Live at Providence Civic Center, September 1979);1980
482;https://music.youtube.com/watch?v=_5Cmw1NHUig;Boudewijn de Groot;Welterusten meneer de president;1966
483;https://music.youtube.com/watch?v=2vjPBrBU-TM;Sia;Chandelier;2014
484;https://music.youtube.com/watch?v=OPf0YbXqDm0;Mark Ronson;Uptown Funk  ft. Bruno Mars;2015
485;https://music.youtube.com/watch?v=N1tWpJfaKEQ;Halsey;Castle;2015
486;https://music.youtube.com/watch?v=_W44NZvHc9I;Alicia Keys;Empire State of Mind (Part II) Broken Down;2009
487;https://music.youtube.com/watch?v=xoz8iXjfH4Y;Santana;She's Not There;1977
488;https://music.youtube.com/watch?v=NU9JoFKlaZ0;Green Day;Wake Me Up When September Ends;2004
489;https://music.youtube.com/watch?v=LZ713TwI0OU;Doe Maar;Sinds 1 Dag Of 2 (32 Jaar);1981
490;https://music.youtube.com/watch?v=RUsz1_cUe_4;Marco Borsato;Rood;2011
491;https://music.youtube.com/watch?v=lIPan-rEQJA;Creedence Clearwater Revival;Who'll Stop The Rain;1970
492;https://music.youtube.com/watch?v=ljIQo1OHkTI;Simple Minds;Alive And Kicking;1985
493;https://music.youtube.com/watch?v=ZHwVBirqD2s;Elton John;I'm Still Standing;1983
494;https://music.youtube.com/watch?v=_Gbtm-93oqE;A Boy Named Sue;Johnny Cash;2020
495;https://music.youtube.com/watch?v=vHXjcdNIN-Q;The Doors;L.A. Woman;1971
496;https://music.youtube.com/watch?v=n0-E6BnCVFA;Kensington;Do I Ever;2016
497;https://music.youtube.com/watch?v=KwpASzGkwTE;Unknown Artist;Deleted video;2020
498;https://music.youtube.com/watch?v=9bpfyCbmWEg;TINA TURNER & DAVID BOWIE;Tonight live 1985;2025
499;https://music.youtube.com/watch?v=IcURx1Eeu4w;Anouk;Birds (Radio Edit);2020
500;https://music.youtube.com/watch?v=oNt07cpYxkg;Herbert Grönemeyer;Halt mich;1988
501;https://music.youtube.com/watch?v=Xsp3_a-PMTw;Muse;Supermassive Black Hole;2006
502;https://music.youtube.com/watch?v=HKTAXkpGceQ;The Boxer Rebellion;Diamonds;2025
503;https://music.youtube.com/watch?v=ikZgBhSMSUM;Prince;Sometimes It Snows in April;1986
504;https://music.youtube.com/watch?v=H-kA3UtBj4M;Marvin Gaye;What's Going On;1971
505;https://music.youtube.com/watch?v=FOM1PjNyOQw;Anouk;Michel;1999
506;https://music.youtube.com/watch?v=jkZDRKCMoIM;Zonder jou;Paul de Leeuw en Simone Kleinsma;2020
507;https://music.youtube.com/watch?v=7fdAFmtq-o8;Supertramp;Dreamer;1974
508;https://music.youtube.com/watch?v=vx2u5uUu3DE;Bon Jovi;It's My Life;2000
509;https://music.youtube.com/watch?v=AMD2TwRvuoU;Seal;Kiss From A Rose  + Lyrics;2020
510;https://music.youtube.com/watch?v=vqz0wRaie2g;ZZ Top;La Grange (2005 Remaster);1973
511;https://music.youtube.com/watch?v=ZWmrfgj0MZI;Massive Attack;Unfinished Sympathy;1991
512;https://music.youtube.com/watch?v=gxh525-Gvps;Pink Floyd;Hey You (2011 Remastered) (SHM-CD);2020
513;https://music.youtube.com/watch?v=RBumgq5yVrA;Passenger;Passenger;2015
514;https://music.youtube.com/watch?v=fNFzfwLM72c;Bee Gees;Stayin' Alive;1990
515;https://music.youtube.com/watch?v=lX1AjZSYpeM;Talking Heads;Psycho Killer (2003 Remaster);2004
516;https://music.youtube.com/watch?v=yUi_S6YWjZw;Michael Jackson;Dirty Diana;1979
517;https://music.youtube.com/watch?v=ciawICBvQoE;Andrea Bocelli, Heather Headley;Vivo Per Lei (Live From Teatro Del Silenzio, Italy / 2007);2020
518;https://music.youtube.com/watch?v=qmOLtTGvsbM;Toto;Rosanna;1982
519;https://music.youtube.com/watch?v=IwH9YvhPN7c;Elton John;Circle of Life;1994
520;https://music.youtube.com/watch?v=tKYjUn-SBcg;Crosby, Stills & Nash;Our House;1970
521;https://music.youtube.com/watch?v=f3cecpC75vw;Bruce Springsteen & The E Street Band;Badlands (Live In Barcelona);2020
522;https://music.youtube.com/watch?v=r58GQYFZeLE;Earth, Wind & Fire;Fantasy;1978
523;https://music.youtube.com/watch?v=eMqsWc8muj8;Muse;Bliss;2001
524;https://music.youtube.com/watch?v=8de_EbOd22M;The Beach Boys;Good Vibrations (Stereo);1967
525;https://music.youtube.com/watch?v=fbCwcBY-g08;Acda en de Munnik;Ren Lenny ren;2002
526;https://music.youtube.com/watch?v=gNdnVVHfseA;Rammstein;Mutter;2001
527;https://music.youtube.com/watch?v=fGOD1-NtxH8;Alice Cooper;Halo of Flies;1971
528;https://music.youtube.com/watch?v=oiKj0Z_Xnjc;Stromae;papaoutai;2013
529;https://music.youtube.com/watch?v=2Un6G1DLD6E;Unknown Artist;Deleted video;2020
530;https://music.youtube.com/watch?v=Ve-rxwKuqtI;George Michael;Cowboys and Angels;1990
531;https://music.youtube.com/watch?v=mbj1RFaoyLk;The Doors;Light My Fire;1967
532;https://music.youtube.com/watch?v=ixkpPLFKjEs;De Poema's;Zij Maakt Het Verschil;2003
533;https://music.youtube.com/watch?v=GvNcfZ_kN2I;U2;I Will Follow (iNNOCENCE + eXPERIENCE Live in Paris);2020
534;https://music.youtube.com/watch?v=iX_TFkut1PM;Don McLean;American Pie;1971
535;https://music.youtube.com/watch?v=k9sf7C7D3nk;John Denver;"Leaving, On a Jet Plane (""Greatest Hits"" Version)";2020
536;https://music.youtube.com/watch?v=SOJSM46nWwo;Madness;One Step Beyond;1979
537;https://music.youtube.com/watch?v=ltSsojzp90M;De Dijk;Ik kan het niet alleen;1998
538;https://music.youtube.com/watch?v=pEl8OXHQhMM;Zelfs je naam is mooi;Henk Westbroek (met tekst);2020
539;https://music.youtube.com/watch?v=ZoC9_udLNeU;David Bowie;Let's Dance (2018 Remaster);1983
540;https://music.youtube.com/watch?v=10LSq_J5ol4;The Beatles;Strawberry Fields Forever (Remastered 2009);1967
541;https://music.youtube.com/watch?v=LgD_-dRZPgs;Billy Joel;Leningrad;1989
542;https://music.youtube.com/watch?v=Fo6aKnRnBxM;Gerry Rafferty;Baker Street;1978
543;https://music.youtube.com/watch?v=OtBHfxU2wmc;6. 10CC;I'm Not in Love;2020
544;https://music.youtube.com/watch?v=CjRas1yOWvo;Scorpions;Still Loving You (original video);2020
545;https://music.youtube.com/watch?v=V5BF1V1pbTs;Cream;White Room;1968
546;https://music.youtube.com/watch?v=p4QqMKe3rwY;ABBA;Chiquitita;1979
547;https://music.youtube.com/watch?v=oHVVoe2Vj8s;Harry Styles;Sign of the Times;2017
548;https://music.youtube.com/watch?v=ZCHv9jHHgwU;Talking Heads;Slippery People (Live);1984
549;https://music.youtube.com/watch?v=ATMR5ettHz8;Fleetwood Mac;Tusk;1979
550;https://music.youtube.com/watch?v=vmwMhjbThKg;Orchestral Manoeuvres In The Dark;Maid Of Orleans;1981
551;https://music.youtube.com/watch?v=DyDfgMOUjCI;Billie Eilish;bad guy;2019
552;https://music.youtube.com/watch?v=WkL7Fkigfn8;ABBA;Does Your Mother Know;1979
553;https://music.youtube.com/watch?v=afsxaBxBd0A;Daniel Lohues;Hier kom ik weg;2008
554;https://music.youtube.com/watch?v=Z6qzeHSq7bk;Neil Young;Like a Hurricane (2003 Remaster);2004
555;https://music.youtube.com/watch?v=XfR9iY5y94s;Men At Work;Down Under;1981
556;https://music.youtube.com/watch?v=KUmZp8pR1uc;Amy Winehouse;Rehab;2006
557;https://music.youtube.com/watch?v=_lK4cX5xGiQ;Tenacious D;Tribute;2001
558;https://music.youtube.com/watch?v=fuluEbNVbBw;Anita Meyer;Why Tell Me Why;2013
559;https://music.youtube.com/watch?v=6k8es2BNloE;The Black Keys;Little Black Submarines;2011
560;https://music.youtube.com/watch?v=9C1BCAgu2I8;Simon & Garfunkel;Mrs. Robinson;1968
561;https://music.youtube.com/watch?v=v2H4l9RpkwM;Breaking the Habit;Linkin Park;2020
562;https://music.youtube.com/watch?v=6drfp_3823I;London Grammar;Strong;2013
563;https://music.youtube.com/watch?v=q3n7QwEbRwc;Long Blond Animal;Golden Earring;2020
564;https://music.youtube.com/watch?v=yG07WSu7Q9w;Simply Red;Holding Back The Years;1985
565;https://music.youtube.com/watch?v=71l85z2bXAs;The Temptations;Papa Was A Rollin' Stone;2000
566;https://music.youtube.com/watch?v=NyoTvgPn0rU;Frankie Goes To Hollywood;The Power Of Love;1984
567;https://music.youtube.com/watch?v=9crRLsMZ51c;Charly Lownoise;Wonderful Days;2022
568;https://music.youtube.com/watch?v=-kejeU8dnzE;Hero;Toen Ik Je Zag;1998
