id;hitster_url;youtube_url;artist;title;year
65;http://hitstergame.com/de/00065;https://www.youtube.com/watch?v=96L5sV7rqX0;Macklemore & Ryan Lewis;Can't Hold Us (feat. Ray Dalton);2011
66;http://hitstergame.com/de/00066;https://www.youtube.com/watch?v=UqON44CLaQM;Enrique Iglesias;Do You Know? (The Ping Pong Song);2007
67;http://hitstergame.com/de/00067;https://www.youtube.com/watch?v=S2lWV74yZ5o;Tic Tac Toe;Warum?;1997
68;http://hitstergame.com/de/00068;https://www.youtube.com/watch?v=3P-imA4618Y;Eddy Grant;Gimme Hope Jo'Anna;1988
69;http://hitstergame.com/de/00069;https://www.youtube.com/watch?v=n4RjJKxsamQ;Scorpions;Wind of Change;1991
70;http://hitstergame.com/de/00070;https://www.youtube.com/watch?v=aXgSHL7efKg;CHIC;Le Freak;1978
71;http://hitstergame.com/de/00071;https://www.youtube.com/watch?v=j-XKgB5guDQ;Peter Fox;Haus am See;2008
72;http://hitstergame.com/de/00072;https://www.youtube.com/watch?v=bESGLojNYSo;Lady Gaga;Poker Face;2008
73;http://hitstergame.com/de/00073;https://www.youtube.com/watch?v=bEOl38y8Nj8;Bonnie Tyler;It's a Heartache;1977
74;http://hitstergame.com/de/00074;https://www.youtube.com/watch?v=Uf4rxCB4lys;Chuck Berry;Johnny B. Goode;1958
75;http://hitstergame.com/de/00075;https://www.youtube.com/watch?v=AAZQaYKZMTI;Billy Idol;White Wedding;1982
76;http://hitstergame.com/de/00076;https://www.youtube.com/watch?v=RZNkoRb2iLQ;Enrico Caruso;"Rigoletto: ""La Donna E' Mobile""";1908
77;http://hitstergame.com/de/00077;https://www.youtube.com/watch?v=As_4JTmHuW4;Avicii, Sandro Cavazza;Without You (feat. Sandro Cavazza);2017
78;http://hitstergame.com/de/00078;https://www.youtube.com/watch?v=X8TOhb_4jU0;Gipsy Kings;Volare (Nel Blu di Pinto di Blu);1989
79;http://hitstergame.com/de/00079;https://www.youtube.com/watch?v=8soQkubMk1g;Plastic Bertrand;Ca plane pour moi;1977
80;http://hitstergame.com/de/00080;https://www.youtube.com/watch?v=9UaJAnnipkY;Patrick Hernandez;Born to Be Alive;1978
81;http://hitstergame.com/de/00081;https://www.youtube.com/watch?v=HibBnC6SVk8;Led Zeppelin;Whole Lotta Love;1969
82;http://hitstergame.com/de/00082;https://www.youtube.com/watch?v=C4uXGzFZjqw;Sportfreunde Stiller;Ein Kompliment;2002
