id;hitster_url;youtube_url;artist;title;year
214;www.hitstergame.com/nl/00214;https://music.youtube.com/watch?v=MJj1v31FgHw;O-Zone;Dragostea Din Tei (Original Romanian Version);2022
215;www.hitstergame.com/nl/00215;https://music.youtube.com/watch?v=tgkeg5sjPP4;Stereophonics;Have A Nice Day;2001
216;www.hitstergame.com/nl/00216;https://music.youtube.com/watch?v=oc92Tdl1bYM;Simply Red;Holding Back the Years;1985
217;www.hitstergame.com/nl/00217;https://music.youtube.com/watch?v=qt94Sx-tcYA;Tears for Fears;Shout;1985
218;www.hitstergame.com/nl/00218;https://music.youtube.com/watch?v=HAlspX_kjL4;Rednex;Cotton Eye Joe;1994
219;www.hitstergame.com/nl/00219;https://music.youtube.com/watch?v=_NkpHLq76ro;Reel 2 Real;"I Like to Move It (feat. The Mad Stuntman) (Erick ""More"" Album Mix)";1994
220;www.hitstergame.com/nl/00220;https://music.youtube.com/watch?v=8leuD7OVI5c;Dolly Parton;Jolene;1974
221;www.hitstergame.com/nl/00221;https://music.youtube.com/watch?v=Q2DOv1JX6VY;Bryan Adams;Heaven (Classic Version);2022
222;www.hitstergame.com/nl/00222;https://music.youtube.com/watch?v=nXpzVAInHTs;Jan Smit;Als De Morgen Is Gekomen;2006
223;www.hitstergame.com/nl/00223;https://music.youtube.com/watch?v=i0YkeQbn1ao;Release;Surf City;2022
224;www.hitstergame.com/nl/00224;https://music.youtube.com/watch?v=4UnU3r0M3zg;Red Hot Chili Peppers;Under the Bridge;1991
225;www.hitstergame.com/nl/00225;https://music.youtube.com/watch?v=2KeFjLDkOrI;Lenny Kravitz;Fly Away;1998
226;www.hitstergame.com/nl/00226;https://music.youtube.com/watch?v=S6Y1gohk5-A;Prince;Purple Rain;1984
227;www.hitstergame.com/nl/00227;https://music.youtube.com/watch?v=fK__Hs0n6-k;Rob de Nijs;Ritme Van De Regen;2025
228;www.hitstergame.com/nl/00228;https://music.youtube.com/watch?v=4PQAqprjOuA;The Monkees;I'm a Believer;1967
229;www.hitstergame.com/nl/00229;https://music.youtube.com/watch?v=TlvqOYYok8Y;Gers Pardoel;Ik Neem Je Mee;2011
230;www.hitstergame.com/nl/00230;https://music.youtube.com/watch?v=kb5JdxxkUzY;Release;Can't Help Falling in Love;2022
231;www.hitstergame.com/nl/00231;https://music.youtube.com/watch?v=tKRznjaIIyw;R.E.M.;Everybody Hurts;1992
232;www.hitstergame.com/nl/00232;https://music.youtube.com/watch?v=r8a7DcsBIZQ;Rowwen Hèze;De Peel In Brand;2005
233;www.hitstergame.com/nl/00233;https://music.youtube.com/watch?v=o5r22zXbRrA;Earth and Fire;Weekend;1979
234;www.hitstergame.com/nl/00234;https://music.youtube.com/watch?v=e44FFXsPoDk;Will Smith;Gettin' Jiggy Wit It;1997
235;www.hitstergame.com/nl/00235;https://music.youtube.com/watch?v=RAYQTfFh4xk;Chic;Le Freak;1978
236;www.hitstergame.com/nl/00236;https://music.youtube.com/watch?v=DSXizWymBl4;Caro Emerald;A Night Like This;2010
237;www.hitstergame.com/nl/00237;https://music.youtube.com/watch?v=s8SM6Suzas8;Sylvester;You Make Me Feel (Mighty Real);1978
238;www.hitstergame.com/nl/00238;https://music.youtube.com/watch?v=Ia5Uh-kj3C0;Jimmy Cliff;You Can Get It If You Really Want;1972
239;www.hitstergame.com/nl/00239;https://music.youtube.com/watch?v=b4IwnmKO3kU;Captain Jack;Captain Jack (Short Mix);1996
240;www.hitstergame.com/nl/00240;https://music.youtube.com/watch?v=st3FZwJN5w8;Corry Brokken;La Mamma (Zij Kwamen Overal Vandaan);2023
241;www.hitstergame.com/nl/00241;https://music.youtube.com/watch?v=8Afffdv5Tfg;Tina Turner;The Best;1989
242;www.hitstergame.com/nl/00242;https://music.youtube.com/watch?v=4ZiEmUjeEoA;John Mayer;Daughters;2003
243;www.hitstergame.com/nl/00243;https://music.youtube.com/watch?v=b-biOf2l4lE;Anita Meyer;Why Tell Me Why;2013
244;www.hitstergame.com/nl/00244;https://music.youtube.com/watch?v=bY3vXr7fm8k;Bon Jovi;It's My Life;2000
245;www.hitstergame.com/nl/00245;https://music.youtube.com/watch?v=6UNnj3FZtIE;Black & White;Daar Bij De Waterkant;2015
246;www.hitstergame.com/nl/00246;https://music.youtube.com/watch?v=xcREPZTGQP8;Guus Meeuwis;Brabant;2002
247;www.hitstergame.com/nl/00247;https://music.youtube.com/watch?v=_3E7AnwYFNE;Tones and I;Dance Monkey;2019
248;www.hitstergame.com/nl/00248;https://music.youtube.com/watch?v=LagDYp4VYCI;Sam Cooke;Wonderful World;1960
249;www.hitstergame.com/nl/00249;https://music.youtube.com/watch?v=Q7uiJcxIsK4;No Doubt;Don't Speak;1995
250;www.hitstergame.com/nl/00250;https://music.youtube.com/watch?v=sBW8Vnp8BzU;The Waterboys;The Whole of the Moon;1985
251;www.hitstergame.com/nl/00251;https://music.youtube.com/watch?v=yz4me7Vwr1w;Christina Aguilera;Genie In a Bottle;1999
252;www.hitstergame.com/nl/00252;https://music.youtube.com/watch?v=-SaUrDhp034;The Police;Every Breath You Take;1983
253;www.hitstergame.com/nl/00253;https://music.youtube.com/watch?v=iYHeyaNUlqc;Olivia Rodrigo;drivers license;2021
254;www.hitstergame.com/nl/00254;https://music.youtube.com/watch?v=VKC_hzJ3jzg;Shawn Mendes;Señorita;2019
255;www.hitstergame.com/nl/00255;https://music.youtube.com/watch?v=NYF9lJA4gac;Conny Vandenbos;Ik Ben Gelukkig Zonder Jou;2010
256;www.hitstergame.com/nl/00256;https://music.youtube.com/watch?v=sUYa5FZTyBk;Dr. Alban;Sing Hallelujah!;1992
257;www.hitstergame.com/nl/00257;https://music.youtube.com/watch?v=As_4JTmHuW4;Avicii;Without You;2017
258;www.hitstergame.com/nl/00258;https://music.youtube.com/watch?v=lZ9OP5dzkQg;Diana Ross;Upside Down;1980
259;www.hitstergame.com/nl/00259;https://music.youtube.com/watch?v=lw3iCVeTe30;Eric Prydz;Call on Me (Radio Mix);2004
260;www.hitstergame.com/nl/00260;https://music.youtube.com/watch?v=semj1FA7_tw;The Everly Brothers;All I Have To Do Is Dream;1964
261;www.hitstergame.com/nl/00261;https://music.youtube.com/watch?v=jufaD9GD3og;Fats Domino;Ain't It A Shame;2016
262;www.hitstergame.com/nl/00262;https://music.youtube.com/watch?v=Io7_3tlE7h0;Annie Lennox;Why;1992
263;www.hitstergame.com/nl/00263;https://music.youtube.com/watch?v=61AphBGDjaw;Faithless;God Is a DJ;2012
264;www.hitstergame.com/nl/00264;https://music.youtube.com/watch?v=wsHbHR3Os6U;Britney Spears;Oops!... I Did It Again;2000
265;www.hitstergame.com/nl/00265;https://music.youtube.com/watch?v=-AkxUirASIQ;KC & The Sunshine Band;"Give It Up (7"" Version)";2016
266;www.hitstergame.com/nl/00266;https://music.youtube.com/watch?v=RuPr33Jk2A4;Black Eyed Peas;Where Is The Love?;2003
267;www.hitstergame.com/nl/00267;https://music.youtube.com/watch?v=MR3uP7IYz44;Modjo;Lady (Hear Me Tonight);2001
268;www.hitstergame.com/nl/00268;https://music.youtube.com/watch?v=vum2bUJwfkI;Harry Styles;Adore You;2019
269;www.hitstergame.com/nl/00269;https://music.youtube.com/watch?v=3KFvoDDs0XM;Roy Orbison;Oh, Pretty Woman;1962
270;www.hitstergame.com/nl/00270;https://music.youtube.com/watch?v=r3BWaRkJ58M;Sonny & Cher;I Got You Babe;1965
271;www.hitstergame.com/nl/00271;https://music.youtube.com/watch?v=2CgESv5CYUw;Akon;Lonely;2005
272;www.hitstergame.com/nl/00272;https://music.youtube.com/watch?v=jdsqht1m1rE;Sister Sledge;We Are Family (1995 Remaster);1995
273;www.hitstergame.com/nl/00273;https://music.youtube.com/watch?v=uTiBxK1tZjI;Elton John;Your Song;1970
274;www.hitstergame.com/nl/00274;https://music.youtube.com/watch?v=9iayJ8u4Qew;Aretha Franklin;Respect;1967
275;www.hitstergame.com/nl/00275;https://music.youtube.com/watch?v=BWpf12DFwyY;Bryan Ferry;Let's Stick Together;1976
276;www.hitstergame.com/nl/00276;https://music.youtube.com/watch?v=cleCtBP0o5Y;Carly Simon;You're So Vain;1972
277;www.hitstergame.com/nl/00277;https://music.youtube.com/watch?v=4v2SXG_fkWg;Madhouse;Like a Prayer;2002
278;www.hitstergame.com/nl/00278;https://music.youtube.com/watch?v=QArPJoCBjS0;Release;That's Amore;2022
279;www.hitstergame.com/nl/00279;https://music.youtube.com/watch?v=sU9r8m8Vqvs;Les Poppys;Non non rien n'a changé;2020
280;www.hitstergame.com/nl/00280;https://music.youtube.com/watch?v=BCdbTEIcE5k;Gerard Cox;1948 (Toen Was Geluk Heel Gewoon);2015
281;www.hitstergame.com/nl/00281;https://music.youtube.com/watch?v=-knkXlCo83c;Zen;Hair;2023
282;www.hitstergame.com/nl/00282;https://music.youtube.com/watch?v=hJWSZDJb-W4;Ed Sheeran;Bad Habits;2021
283;www.hitstergame.com/nl/00283;https://music.youtube.com/watch?v=K1FlAphL2p8;Twenty One Pilots;Stressed Out;2015
284;www.hitstergame.com/nl/00284;https://music.youtube.com/watch?v=5JfU4PKgmJc;Neil Diamond;Sweet Caroline;1969
285;www.hitstergame.com/nl/00285;https://music.youtube.com/watch?v=_2qJy5r-WAY;Train;Hey, Soul Sister;2010
286;www.hitstergame.com/nl/00286;https://music.youtube.com/watch?v=4Dp48Acl62E;The Hustle;Original Mix;2010
287;www.hitstergame.com/nl/00287;https://music.youtube.com/watch?v=t2TKqJ2FXGM;Amy Winehouse;Rehab;2006
288;www.hitstergame.com/nl/00288;https://music.youtube.com/watch?v=B5eI-9zyPak;Clouseau;Daar Gaat Ze;1989
289;www.hitstergame.com/nl/00289;https://music.youtube.com/watch?v=iQEpTa3VqLU;Boney M;Daddy Cool;1976
290;www.hitstergame.com/nl/00290;https://music.youtube.com/watch?v=J7p4bzqLvCw;The Weeknd;Blinding Lights;2020
291;www.hitstergame.com/nl/00291;https://music.youtube.com/watch?v=Yn35b3KMJzE;Alvaro Soler;La Cintura;2019
292;www.hitstergame.com/nl/00292;https://music.youtube.com/watch?v=fHrOoRJIrGI;Davina Michelle;Duurt Te Lang;2018
293;www.hitstergame.com/nl/00293;https://music.youtube.com/watch?v=RSCnkhfSIjc;Duffy;Mercy;2008
294;www.hitstergame.com/nl/00294;https://music.youtube.com/watch?v=M51-spaR4qk;Katy Perry;Firework;2010
295;www.hitstergame.com/nl/00295;https://music.youtube.com/watch?v=TU-wJ_2-t_I;Anneke Grönloh;Brandend Zand;2013
296;www.hitstergame.com/nl/00296;https://music.youtube.com/watch?v=Ptgu47t9rKk;JAY-Z;Numb / Encore;2004
297;www.hitstergame.com/nl/00297;https://music.youtube.com/watch?v=McB9sJqHFx4;Joe Cocker;With A Little Help From My Friends;1969
298;www.hitstergame.com/nl/00298;https://music.youtube.com/watch?v=txpzAuXdpi0;George Baker Selection;Paloma Blanca;2003
299;www.hitstergame.com/nl/00299;https://music.youtube.com/watch?v=R_442XQN7jY;De Poema's;Mijn Houten Hart;2003
300;www.hitstergame.com/nl/00300;https://music.youtube.com/watch?v=_SFjqkg0Z-o;Ramses Shaffy;Laat Me;1978
301;www.hitstergame.com/nl/00301;https://music.youtube.com/watch?v=OPKTk5vUtDY;Portugal. The Man;Feel It Still;2017
302;www.hitstergame.com/nl/00302;https://music.youtube.com/watch?v=i9l-AeoQZKk;Boudewijn de Groot;Een Meisje Van Zestien;2022
303;www.hitstergame.com/nl/00303;https://music.youtube.com/watch?v=4hswHOEQfj8;The Champs;Tequila;1994
304;www.hitstergame.com/nl/00304;https://music.youtube.com/watch?v=xnUUXmU5vU4;Golden Earring;Radar Love;2008
305;www.hitstergame.com/nl/00305;https://music.youtube.com/watch?v=r8yr4Kcg1JU;The Cats;Sure he's a cat - 1967;2022
306;www.hitstergame.com/nl/00306;https://music.youtube.com/watch?v=HzvDofigTKQ;The Beatles;Let It Be (Remastered 2015);2000
307;www.hitstergame.com/nl/00307;https://music.youtube.com/watch?v=hJ1zOW-xW3A;Michael Bolton;When a Man Loves a Woman;1991
308;www.hitstergame.com/nl/00308;https://music.youtube.com/watch?v=KWLGyeg74es;Owl City;Fireflies;2009
